"","opa_account_num","Parcel_Id","address","MUSA_ID"
"13561","62188000","098N020126","4241%20W%20STILES%20ST","MUSA_22201"
"13562","OPA IS ZERO LENGTH","0Length","8700%20%20GILLESPIE%20ST","MUSA_22202"
"13563","OPA IS ZERO LENGTH","0Length","158%20N%2023RD%20ST","MUSA_22203"
"13564","OPA IS ZERO LENGTH","0Length","11580%20%20ROOSEVELT%20BLVD","MUSA_22204"
"13565","OPA IS ZERO LENGTH","0Length","3146%20%20GRANT%20AV","MUSA_22205"
"13566","882968540","090N160183","4272%20%20ADAMS%20AV","MUSA_22206"
"13567","441029000","060N230100","5338%20N%20RACE%20ST","MUSA_22207"
"13568","404249800","040S170074","7125%20%20THEODORE%20ST","MUSA_22208"
"13569","884340910","037N120121","3036%20%20C%20ST","MUSA_22209"
"13570","882076300","0Length","3621%20%20ARAMINGO%20AV","MUSA_2221"
"13571","381067900","038N070304","3046%20N%2025TH%20ST","MUSA_22210"
"13572","OPA IS ZERO LENGTH","0Length","5700%20%20HARMER%20ST","MUSA_22211"
"13573","602062700","018S220222","5209%20S%20CHANCELLOR%20ST","MUSA_22212"
"13574","372326400","034N140175","1347%20W%20SELTZER%20ST","MUSA_22213"
"13575","881006631","009N120316","1250%20N%203RD%20ST","MUSA_22214"
"13576","783034125","0Length","8220%20%20BARTRAM%20AV","MUSA_22215"
"13577","881192200","0Length","8742%20%20COTTAGE%20ST","MUSA_22216"
"13578","353034300","117N170318","416%20%20LEVICK%20ST","MUSA_22217"
"13579","41315000","073N020164","1534%20N%2055TH%20ST","MUSA_22218"
"13580","OPA IS ZERO LENGTH","0Length","1006%20%20CAMBRIDGE%20ST","MUSA_22219"
"13581","432207800","101N020188","1204%20W%20AIRDRIE%20ST","MUSA_2222"
"13582","881807900","005N230047","1908%20%20MT VERNON%20ST","MUSA_22220"
"13583","312101500","020N090341","2635%20%20MERCER%20ST","MUSA_22221"
"13584","882735901","071N100003","2900%20N%20BROAD%20ST","MUSA_22222"
"13585","OPA IS ZERO LENGTH","0Length","400%20%20BUSTI%20ST","MUSA_22223"
"13586","421045200","087N110034","234%20E%20WYOMING%20AV","MUSA_22224"
"13587","61259800","057N020161","734%20N%2042ND%20ST","MUSA_22225"
"13588","381122400","040N190103","3243%20N%20BAMBREY%20ST","MUSA_22226"
"13589","32147300","024S090132","6050%20%20CEDAR%20AV","MUSA_22227"
"13590","871029450","110N190301","6633%20%20CHEW%20AV","MUSA_22228"
"13591","412062400","138N170262","4100%20%20COTTMAN%20AV","MUSA_22229"
"13592","881234000","153N110045","3400%20%20RED LION%20RD","MUSA_2223"
"13593","882073725","0Length","7855%20%20OXFORD%20AV","MUSA_22230"
"13594","363007300","010S210215","2050%20%20REED%20ST","MUSA_22231"
"13595","56153725","006N160449","425%20%20BROWN%20ST","MUSA_22232"
"13596","411110300","117N130065","4817%20%20HOWELL%20ST","MUSA_22233"
"13597","OPA IS ZERO LENGTH","0Length","2800%20W%20MONTGOMERY%20AV","MUSA_22234"
"13598","OPA IS ZERO LENGTH","0Length","2704%20%2055TH%20DR","MUSA_22235"
"13599","11438300","012S090297","1643%20S%20LAWRENCE%20ST","MUSA_22236"
"13600","OPA IS ZERO LENGTH","0Length","2400%20N%20SHERIDAN%20ST","MUSA_22237"
"13601","OPA IS ZERO LENGTH","005S170498","328%20%20QUEEN%20ST","MUSA_22238"
"13602","41022400","061N080144","5463%20%20SPRING%20ST","MUSA_22239"
"13603","344205700","068N180086","603%20N%20WYNNEWOOD%20RD","MUSA_2224"
"13604","232197100","090N050078","1510%20%20HARRISON%20ST","MUSA_22240"
"13605","OPA IS ZERO LENGTH","0Length","4200%20%20ADAMS%20AV","MUSA_22241"
"13606","421293400","121N050102","4846%20%20A%20ST","MUSA_22242"
"13607","OPA IS ZERO LENGTH","0Length","1300%20%20CHURCH%20ST","MUSA_22243"
"13608","344280600","068N160091","748%20%20MARLYN%20RD","MUSA_22244"
"13609","392285900","015S060131","1938%20S%205TH%20ST","MUSA_22245"
"13610","604098400","022S100297","5546%20%20PINE%20ST","MUSA_22246"
"13611","281409300","034N210446","2611%20W%20SILVER%20ST","MUSA_22247"
"13612","881232831","0Length","4603%20%20BLAKISTON%20ST","MUSA_22248"
"13613","881210005","083N190040","615%20%20VERNON%20RD","MUSA_22249"
"13614","871299930","115N130077","4900%20%20PRINCETON%20AV","MUSA_2225"
"13615","OPA IS ZERO LENGTH","0Length","4903%20%20GRISCOM%20ST","MUSA_22250"
"13616","881150575","120N140031","5325%20%20OLD YORK%20RD","MUSA_22251"
"13617","OPA IS ZERO LENGTH","0Length","3000%20%20PENROSE%20AV","MUSA_22252"
"13618","32240900","023S170100","449%20S%2062ND%20ST","MUSA_22253"
"13619","592169400","052N130066","500%20%20BRINTON%20ST","MUSA_22254"
"13620","881125145","0Length","2100%20S%2058TH%20ST","MUSA_22255"
"13621","221240200","052N150054","6656%20%20CROWSON%20ST","MUSA_22256"
"13622","881425500","044N190127","2100%20W%20VENANGO%20ST","MUSA_22257"
"13623","882169000","050S180011","6729%20%20ESSINGTON%20AV","MUSA_22258"
"13624","885987800","0Length","3201%20S%2063RD%20ST","MUSA_22259"
"13625","881045003","125N150256","219%20E%20WILLOW GROVE%20AV","MUSA_2226"
"13626","552176200","115N060060","4414%20%20LONGSHORE%20AV","MUSA_22260"
"13627","341149200","063N050092","416%20N%2061ST%20ST","MUSA_22261"
"13628","884290500","155N050099","2828%20%20CHARTER%20RD","MUSA_22262"
"13629","885103540","045N170116","3630%20N%202ND%20ST","MUSA_22263"
"13630","361220300","008S200474","1257%20S%2022ND%20ST","MUSA_22264"
"13631","642307905","117N220089","3326%20%20WELSH%20RD","MUSA_22265"
"13632","881098075","0Length","6762%20%20BLAKEMORE%20ST","MUSA_22266"
"13633","886751400","056N220250","4060%20%20WALLACE%20ST","MUSA_22267"
"13634","141280200","005N150276","1025%20%20LEMON%20ST","MUSA_22268"
"13635","394614800","013S120159","1726%20S%20ISEMINGER%20ST","MUSA_22269"
"13636","881074500","142N140223","5600%20%20OGONTZ%20AV","MUSA_2227"
"13637","372087300","037N200118","3001%20N%208TH%20ST","MUSA_22270"
"13638","11395200","014S070132","529%20%20MCCLELLAN%20ST","MUSA_22271"
"13639","OPA IS NULL","parcel_id","2928%20%20NEW HOPE%20ST","MUSA_22272"
"13640","351172300","137N240114","646%20%20BRILL%20ST","MUSA_22273"
"13641","OPA IS ZERO LENGTH","0Length","6920%20%20GERMANTOWN%20AV","MUSA_22274"
"13642","202247600","028N230433","2136%20N%20MARVINE%20ST","MUSA_22275"
"13643","881426450","0Length","2813%20%20MASTER%20ST","MUSA_22276"
"13644","881234501","0Length","11907%20%20ACADEMY%20RD","MUSA_22277"
"13645","282261800","033N020090","2525%20N%2034TH%20ST","MUSA_22278"
"13646","622435900","089N170151","5006%20%20DITMAN%20ST","MUSA_22279"
"13647","884262501","136N070133","8342%20%20STATE%20RD","MUSA_2228"
"13648","372087300","037N200118","3001%20N%208TH%20ST","MUSA_22280"
"13649","353123000","129N100198","526%20%20UNRUH%20AV","MUSA_22281"
"13650","OPA IS ZERO LENGTH","0Length","5200%20W%20COLUMBIA%20AV","MUSA_22282"
"13651","421565800","144N100094","4749%20%20WHITAKER%20AV","MUSA_22283"
"13652","122262300","086N030101","5556%20%20DEVON%20ST","MUSA_22284"
"13653","881054710","040N140117","1605%20W%20ALLEGHENY%20AV","MUSA_22285"
"13654","542004200","132N150258","2150%20%20KNORR%20ST","MUSA_22286"
"13655","211032600","128N220385","140%20%20EAST%20ST","MUSA_22287"
"13656","381077700","035N230045","2827%20N%20STILLMAN%20ST","MUSA_22288"
"13657","871257700","0Length","6100%20N%205TH%20ST","MUSA_22289"
"13658","871526950","041N150149","3311%20N%206TH%20ST","MUSA_2229"
"13659","651197500","141N180387","4727%20%20HARTEL%20AV","MUSA_22290"
"13660","61030400","056N160116","4018%20%20SPRING GARDEN%20ST","MUSA_22291"
"13661","12522900","010S170292","1431%20S%20BROAD%20ST","MUSA_22292"
"13662","871189550","036S050124","6854%20%20ELMWOOD%20AV","MUSA_22293"
"13663","402136500","044S220347","2811%20S%2064TH%20ST","MUSA_22294"
"13664","875106060","050S210035","2600%20W%20PASSYUNK%20AV","MUSA_22295"
"13665","886907010","118N020028","4051%20%20FORD%20RD","MUSA_22296"
"13666","41316500","073N020036","1618%20N%2055TH%20ST","MUSA_22297"
"13667","OPA IS ZERO LENGTH","0Length","540%20%20PERTH%20PL","MUSA_22298"
"13668","881149600","125N140052","6610%20N%208TH%20ST","MUSA_22299"
"13669","881171345","138N080338","7904%20%20LORETTO%20AV","MUSA_223"
"13670","394029800","016S080148","1033%20%20SNYDER%20AV","MUSA_2230"
"13671","622412400","089N180035","5026%20%20GLENLOCH%20ST","MUSA_22300"
"13672","885950280","0Length","2950%20E%20TIOGA%20ST","MUSA_22301"
"13673","OPA IS ZERO LENGTH","0Length","400%20%20BUSTI%20ST","MUSA_22302"
"13674","881439770","068N220230","6150%20W%20OXFORD%20ST","MUSA_22303"
"13675","492080900","133N210040","701%20%20CHELTEN%20AV","MUSA_22304"
"13676","432241100","100N030096","3744%20N%205TH%20ST","MUSA_22305"
"13677","881125900","067N140055","7317%20%20GREENHILL%20RD","MUSA_22306"
"13678","886810764","023S090345","5900%20%20SPRUCE%20ST","MUSA_22307"
"13679","131080200","101N040211","1634%20W%20BUTLER%20ST","MUSA_22308"
"13680","886761340","0Length","2443%20N%2011TH%20ST","MUSA_22309"
"13681","582111200","153N210365","604%20%20AVON%20ST","MUSA_2231"
"13682","403292100","035S080043","7028%20%20WOODLAND%20AV","MUSA_22310"
"13683","502262900","135N010182","8039%20%20WILLIAMS%20AV","MUSA_22311"
"13684","191093900","029N120188","2246%20N%20HANCOCK%20ST","MUSA_22312"
"13685","642081900","116N190095","8040%20%20FRANKFORD%20AV","MUSA_22313"
"13686","881125140","0Length","2000%20S%2058TH%20ST","MUSA_22314"
"13687","881125145","0Length","2100%20S%2058TH%20ST","MUSA_22315"
"13688","41098600","061N070073","114%20N%2054TH%20ST","MUSA_22316"
"13689","513249300","026S190260","5438%20%20RIDGEWOOD%20ST","MUSA_22317"
"13690","OPA IS ZERO LENGTH","0Length","2755%20%20HOLME%20AV","MUSA_22318"
"13691","881808725","007N080350","1833%20%20FAIRMOUNT%20AV","MUSA_22319"
"13692","131304900","102N070102","3920%20%20PRISCILLA%20ST","MUSA_2232"
"13693","604005700","018S020243","5513%20%20LUDLOW%20ST","MUSA_22320"
"13694","881143290","060N160041","5126%20%20ARCH%20ST","MUSA_22321"
"13695","133100800","047N150096","5026%20%20TACOMA%20ST","MUSA_22322"
"13696","881131400","085N190141","5424%20%20RISING SUN%20AV","MUSA_22323"
"13697","41030500","061N080204","5418%20%20VINE%20ST","MUSA_22324"
"13698","291339000","009N070160","928%20W%20COLLEGE%20AV","MUSA_22325"
"13699","343183400","066N030105","7663%20%20WYNDALE%20AV","MUSA_22326"
"13700","OPA IS ZERO LENGTH","0Length","1530%20%20FITZWATER%20ST","MUSA_22327"
"13701","OPA IS ZERO LENGTH","0Length","1121%20W%20LEHIGH%20AV","MUSA_22328"
"13702","661177400","153N080548","3500%20W%20CROWN%20AV","MUSA_22329"
"13703","353237700","117N170138","6300%20%20RISING SUN%20AV","MUSA_2233"
"13704","NONE FOUND","NONE FOUND","3400%20%20SCOTTS%20LA","MUSA_22330"
"13705","393470800","034S230142","2637%20S%20HUTCHINSON%20ST","MUSA_22331"
"13706","502123000","147N060223","8632%20%20GILBERT%20ST","MUSA_22332"
"13707","501466900","143N240451","1411%20E%20UPSAL%20ST","MUSA_22333"
"13708","321138501","016N070108","1900%20%20MONUMENT%20ST","MUSA_22334"
"13709","OPA IS ZERO LENGTH","001N020103","33%20N%203RD%20ST","MUSA_22335"
"13710","331314600","042N130155","3410%20%20REACH%20ST","MUSA_22336"
"13711","OPA IS ZERO LENGTH","098N170085","3750%20%20MAIN%20ST","MUSA_22337"
"13712","OPA IS ZERO LENGTH","0Length","4706%20%20ASHBURNER%20ST","MUSA_22338"
"13713","622388900","112N160141","5314%20%20GILLESPIE%20ST","MUSA_22339"
"13714","OPA IS ZERO LENGTH","152N240844","2628%20%20WELSH%20RD","MUSA_2234"
"13715","OPA IS ZERO LENGTH","0Length","1520%20%20HAMILTON%20ST","MUSA_22340"
"13716","401293200","030S160169","6149%20%20UPLAND%20ST","MUSA_22341"
"13717","343343200","066N240170","1851%20%20FARRINGTON%20RD","MUSA_22342"
"13718","551524000","132N140209","6731%20%20ROOSEVELT%20BLVD","MUSA_22343"
"13719","871601630","024N140240","3259%20%20KENSINGTON%20AV","MUSA_22344"
"13720","201016600","012N050353","1121%20%20JEFFERSON%20ST","MUSA_22345"
"13721","406705300","049S070013","7429%20%20TANAGER%20PL","MUSA_22346"
"13722","OPA IS ZERO LENGTH","0Length","6926%20%20GERMANTOWN%20AV","MUSA_22347"
"13723","382010300","039N160002","3429%20W%20CLEARFIELD%20ST","MUSA_22348"
"13724","131249900","046N030121","3610%20N%2018TH%20ST","MUSA_22349"
"13725","OPA IS ZERO LENGTH","0Length","4445%20%20HOLDEN%20ST","MUSA_2235"
"13726","871027250","001N190188","115%20N%2010TH%20ST","MUSA_22350"
"13727","403109700","029S190181","6701%20%20REGENT%20ST","MUSA_22351"
"13728","302045600","005S090154","2215%20%20FITZWATER%20ST","MUSA_22352"
"13729","171341100","108N140011","2109%20%20CHELTEN%20AV","MUSA_22353"
"13730","871538820","014N120305","2400%20%20RIDGE%20AV","MUSA_22354"
"13731","OPA IS ZERO LENGTH","0Length","5308%20%20MARKET%20ST","MUSA_22355"
"13732","OPA IS ZERO LENGTH","0Length","2000%20N%20BODINE%20ST","MUSA_22356"
"13733","123108500","046N230064","457%20%20HANSBERRY%20ST","MUSA_22357"
"13734","223233100","126N210059","7055%20%20MCCALLUM%20ST","MUSA_22358"
"13735","62264700","057N040180","845%20N%20HOLLY%20ST","MUSA_22359"
"13736","OPA IS ZERO LENGTH","0Length","6600%20%20HADDINGTON%20ST","MUSA_2236"
"13737","OPA IS ZERO LENGTH","0Length","1801%20N%2010TH%20ST","MUSA_22360"
"13738","541048600","142N090198","1443%20%20STEVENS%20ST","MUSA_22361"
"13739","252452500","023N220131","3174%20%20AMBER%20ST","MUSA_22362"
"13740","412322900","139N040274","7203%20%20JACKSON%20ST","MUSA_22363"
"13741","612380400","122N030131","5846%20N%203RD%20ST","MUSA_22364"
"13742","NONE FOUND","NONE FOUND","00%20S%208TH%20ST","MUSA_22365"
"13743","881006850","013N230199","1706%20N%202ND%20ST","MUSA_22366"
"13744","881145200","0Length","4530%20%20WALNUT%20ST","MUSA_22367"
"13745","441021600","060N200139","5229%20%20ARCH%20ST","MUSA_22368"
"13746","OPA IS ZERO LENGTH","0Length","2600%20%20SALMON%20ST","MUSA_22369"
"13747","OPA IS ZERO LENGTH","0Length","500%20N%20PAXON%20ST","MUSA_2237"
"13748","OPA IS ZERO LENGTH","0Length","8210%20%20FRANKFORD%20AV","MUSA_22370"
"13749","881111438","007S020025","1000%20S%20BROAD%20ST","MUSA_22371"
"13750","OPA IS ZERO LENGTH","110N200122","2013%20N%2063RD%20ST","MUSA_22372"
"13751","OPA IS ZERO LENGTH","0Length","1900%20W%20ONTARIO%20ST","MUSA_22373"
"13752","372121501","034N110075","2724%20N%20DARIEN%20ST","MUSA_22374"
"13753","123058500","047N230234","173%20W%20SEYMOUR%20ST","MUSA_22375"
"13754","42115900","062N140035","113%20N%20REDFIELD%20ST","MUSA_22376"
"13755","61181200","056N100077","33%20N%20PRESTON%20ST","MUSA_22377"
"13756","421070600","122N110055","134%20E%20MENTOR%20ST","MUSA_22378"
"13757","433117200","100N190154","4033%20N%208TH%20ST","MUSA_22379"
"13758","OPA IS ZERO LENGTH","0Length","11850%20%20ROOSEVELT%20BLVD","MUSA_2238"
"13759","42115900","062N140035","113%20N%20REDFIELD%20ST","MUSA_22380"
"13760","886761616","050N150198","315%20W%20JOHNSON%20ST","MUSA_22381"
"13761","OPA IS ZERO LENGTH","0Length","4700%20%20WISSAHICKON%20AV","MUSA_22382"
"13762","871572920","014N080014","1723%20%20CECIL B MOORE%20AV","MUSA_22383"
"13763","221102400","085N060074","715%20E%20UPSAL%20ST","MUSA_22384"
"13764","132384400","124N190254","1523%20%20BELFIELD%20AV","MUSA_22385"
"13765","393189900","030S240336","2508%20S%207TH%20ST","MUSA_22386"
"13766","881547560","0Length","135%20S%2017TH%20ST","MUSA_22387"
"13767","442021210","060N070344","4923%20%20OGDEN%20ST","MUSA_22388"
"13768","611176300","125N130132","6601%20N%2010TH%20ST","MUSA_22389"
"13769","882050755","136N020161","700%20E%20HUNTING PARK%20AV","MUSA_2239"
"13770","521074700","156N190121","5357%20%20MORSE%20ST","MUSA_22390"
"13771","882064865","149N120011","7770%20%20DUNGAN%20RD","MUSA_22391"
"13772","591244600","108N160294","6524%20E%20WISTER%20ST","MUSA_22392"
"13773","881134810","033N120397","1236%20W%20LEHIGH%20AV","MUSA_22393"
"13774","493050900","121N200023","1358%20W%20SPENCER%20ST","MUSA_22394"
"13775","OPA IS ZERO LENGTH","0Length","5602%20%20HARLEY%20DR","MUSA_22395"
"13776","OPA IS ZERO LENGTH","018S070121","106%20S%2060TH%20ST","MUSA_22396"
"13777","881191955","129N210134","4700%20%20BLAKISTON%20ST","MUSA_22397"
"13778","OPA IS ZERO LENGTH","0Length","3200%20%20ROSEHILL%20ST","MUSA_22398"
"13779","886903800","012N110464","1515%20N%2024TH%20ST","MUSA_22399"
"13780","881822300","059N020064","935%20N%2042ND%20ST","MUSA_224"
"13781","592209200","052N190211","6211%20%20MORTON%20ST","MUSA_2240"
"13782","OPA IS ZERO LENGTH","0Length","22%20S%2022ND%20ST","MUSA_22400"
"13783","882018845","056N180113","3854%20%20LANCASTER%20AV","MUSA_22401"
"13784","884097045","046S070063","3144%20W%20PASSYUNK%20AV","MUSA_22402"
"13785","342334800","068N240094","1523%20N%20FELTON%20ST","MUSA_22403"
"13786","882967180","030S040070","6930%20%20KINGSESSING%20AV","MUSA_22404"
"13787","364001900","010S220169","2240%20%20REED%20ST","MUSA_22405"
"13788","NONE FOUND","NONE FOUND","1201%20%20FRANKLIN MILLS%20BLVD","MUSA_22406"
"13789","NONE FOUND","NONE FOUND","1201%20%20FRANKLIN MILLS%20BLVD","MUSA_22407"
"13790","NONE FOUND","NONE FOUND","1201%20%20FRANKLIN MILLS%20BLVD","MUSA_22408"
"13791","NONE FOUND","NONE FOUND","1201%20%20FRANKLIN MILLS%20BLVD","MUSA_22409"
"13792","882050755","136N020161","700%20E%20HUNTING PARK%20AV","MUSA_2241"
"13793","NONE FOUND","NONE FOUND","1201%20%20FRANKLIN MILLS%20BLVD","MUSA_22410"
"13794","NONE FOUND","NONE FOUND","1201%20%20FRANKLIN MILLS%20BLVD","MUSA_22411"
"13795","NONE FOUND","NONE FOUND","1201%20%20FRANKLIN MILLS%20BLVD","MUSA_22412"
"13796","NONE FOUND","NONE FOUND","1201%20%20FRANKLIN MILLS%20BLVD","MUSA_22413"
"13797","NONE FOUND","NONE FOUND","1201%20%20FRANKLIN MILLS%20BLVD","MUSA_22414"
"13798","886761430","083N120057","6733%20%20EMLEN%20ST","MUSA_22415"
"13799","OPA IS NULL","029S100257","2109%20S%20DAGGETT%20ST","MUSA_22416"
"13800","OPA IS NULL","0Length","2100%20S%2058TH%20ST","MUSA_22417"
"13801","OPA IS NULL","0Length","2630%20%20NORRIS%20DR","MUSA_22418"
"13802","OPA IS NULL","0Length","1118%20%20LOMBARD%20ST","MUSA_22419"
"13803","881202600","0Length","10102%20%20JAMISON%20AV","MUSA_2242"
"13804","OPA IS NULL","0Length","7175%20%20GREENWAY%20AV","MUSA_22420"
"13805","482030400","014S160071","2233%20%20MIFFLIN%20ST","MUSA_22421"
"13806","OPA IS ZERO LENGTH","017S030009","3141%20%20CHESTNUT%20ST","MUSA_22422"
"13807","OPA IS ZERO LENGTH","0Length","7829%20%20DUNGAN%20RD","MUSA_22423"
"13808","552044700","144N200172","4231%20%20ROBBINS%20AV","MUSA_22424"
"13809","OPA IS ZERO LENGTH","0Length","2299%20%20WOOSTER%20RD","MUSA_22425"
"13810","151374000","007N110062","867%20%20PERKIOMEN%20ST","MUSA_22426"
"13811","491124500","119N220137","1003%20W%20ROCKLAND%20ST","MUSA_22427"
"13812","884080210","015N010184","1801%20N%205TH%20ST","MUSA_22428"
"13813","514042400","028S140124","1641%20S%20FRAZIER%20ST","MUSA_22429"
"13814","262160300","030S150286","2334%20S%2020TH%20ST","MUSA_2243"
"13815","774577000","070N050013","6333%20%20MALVERN%20AV","MUSA_22430"
"13816","41292100","073N050073","1511%20N%20CONESTOGA%20ST","MUSA_22431"
"13817","882065500","148N070157","2329%20%20COTTMAN%20AV","MUSA_22432"
"13818","182101400","009N110234","1225%20N%202ND%20ST","MUSA_22433"
"13819","343289000","065N160121","1350%20%20WESTBURY%20DR","MUSA_22434"
"13820","432333200","100N040321","3723%20N%20PERCY%20ST","MUSA_22435"
"13821","OPA IS ZERO LENGTH","0Length","7300%20%20CENTRAL%20AV","MUSA_22436"
"13822","452049700","025N090235","1859%20E%20CORNWALL%20ST","MUSA_22437"
"13823","886706100","007N090245","805%20%20PERKIOMEN%20ST","MUSA_22438"
"13824","881232831","0Length","4603%20%20BLAKISTON%20ST","MUSA_22439"
"13825","OPA IS ZERO LENGTH","0Length","4830%20%20JACKSON%20PL","MUSA_2244"
"13826","OPA IS ZERO LENGTH","0Length","600%20%20KINGSLEY%20ST","MUSA_22440"
"13827","OPA IS ZERO LENGTH","0Length","600%20%20KINGSLEY%20ST","MUSA_22441"
"13828","871112350","088N170132","4721%20%20FRANKFORD%20AV","MUSA_22442"
"13829","OPA IS ZERO LENGTH","0Length","200%20%20ARMSTRONG%20ST","MUSA_22443"
"13830","881155939","0Length","230%20N%2057TH%20ST","MUSA_22444"
"13831","611430700","127N160018","1241%20%2068TH%20AV","MUSA_22445"
"13832","211041600","091N090035","190%20%20MARKLE%20ST","MUSA_22446"
"13833","OPA IS ZERO LENGTH","0Length","2000%20%2069TH%20AV","MUSA_22447"
"13834","432333200","100N040321","3723%20N%20PERCY%20ST","MUSA_22448"
"13835","351053600","065N140064","753%20%20GARLAND%20ST","MUSA_22449"
"13836","886810547","008S030072","1649%20%20FEDERAL%20ST","MUSA_2245"
"13837","403014700","029S100257","2109%20S%20DAGGETT%20ST","MUSA_22450"
"13838","881571206","007S230014","1200%20%20WASHINGTON%20AV","MUSA_22451"
"13839","776726005","043N080050","1834%20W%20TIOGA%20ST","MUSA_22452"
"13840","OPA IS ZERO LENGTH","0Length","5323%20%20WALNUT%20ST","MUSA_22453"
"13841","402092500","038S230072","2504%20S%20ROBINSON%20ST","MUSA_22454"
"13842","662515700","150N070415","2841%20%20NEPTUNE%20RD","MUSA_22455"
"13843","OPA IS ZERO LENGTH","0Length","60%20%20SNYDER%20AV","MUSA_22456"
"13844","511142600","026S140056","5211%20%20FLORENCE%20AV","MUSA_22457"
"13845","871075700","145N230312","1726%20W%20CHELTENHAM%20AV","MUSA_22458"
"13846","881427626","036S030056","600%20%20UNIVERSITY%20AV","MUSA_22459"
"13847","301320200","007S040052","1000%20S%20CHADWICK%20ST","MUSA_2246"
"13848","621349700","138N020309","5329%20%20HORROCKS%20ST","MUSA_22460"
"13849","882021480","077N130054","3700%20%20SEPVIVA%20ST","MUSA_22461"
"13850","252127600","022N070142","1831%20E%20MONMOUTH%20ST","MUSA_22462"
"13851","OPA IS ZERO LENGTH","0Length","4314%20%20LOCUST%20ST","MUSA_22463"
"13852","234227200","070N190006","4600%20%20OAKLAND%20ST","MUSA_22464"
"13853","881222361","090N040144","5034%20%20GRISCOM%20ST","MUSA_22465"
"13854","502441600","146N180201","921%20E%20MT PLEASANT%20AV","MUSA_22466"
"13855","422300200","105N180041","149%20W%20GALE%20ST","MUSA_22467"
"13856","882038780","089N030152","5043%20%20FRANKFORD%20AV","MUSA_22468"
"13857","881131400","085N190141","5424%20%20RISING SUN%20AV","MUSA_22469"
"13858","493057400","129N060096","1200%20%20CHELTEN%20AV","MUSA_2247"
"13859","492120800","133N210026","6500%20N%207TH%20ST","MUSA_22470"
"13860","122056900","067N240105","241%20%20ARMAT%20ST","MUSA_22471"
"13861","492130800","133N100163","5134%20N%208TH%20ST","MUSA_22472"
"13862","881155939","0Length","230%20N%2057TH%20ST","MUSA_22473"
"13863","421622500","142N120189","4600%20%20SHELBOURNE%20ST","MUSA_22474"
"13864","562441600","154N240069","9148%20%20OLD NEWTOWN%20RD","MUSA_22475"
"13865","OPA IS ZERO LENGTH","0Length","4300%20%20CHESTER%20AV","MUSA_22476"
"13866","774558000","055N240073","202%20N%2034TH%20ST","MUSA_22477"
"13867","364102000","013S170160","2212%20%20PIERCE%20ST","MUSA_22478"
"13868","491452400","087N170128","4941%20N%2012TH%20ST","MUSA_22479"
"13869","882923561","133N150021","143%20E%20ROOSEVELT%20BLVD","MUSA_2248"
"13870","402287400","041S120125","6137%20%20HARLEY%20AV","MUSA_22480"
"13871","612164700","141N090245","307%20W%20CHAMPLOST%20ST","MUSA_22481"
"13872","612281300","128N240198","5449%20N%206TH%20ST","MUSA_22482"
"13873","OPA IS ZERO LENGTH","0Length","1530%20%20FITZWATER%20ST","MUSA_22483"
"13874","883050000","001S220212","117%20S%2017TH%20ST","MUSA_22484"
"13875","102211000","109N030342","1523%20E%20TULPEHOCKEN%20ST","MUSA_22485"
"13876","882050350","104N050009","1500%20E%20ERIE%20AV","MUSA_22486"
"13877","621412800","118N190150","5120%20%20AKRON%20ST","MUSA_22487"
"13878","OPA IS ZERO LENGTH","048S210015","3201%20S%2074TH%20ST","MUSA_22488"
"13879","271176500","020S110064","316%20S%2040TH%20ST","MUSA_22489"
"13880","161151400","030N210409","2345%20N%2017TH%20ST","MUSA_2249"
"13881","461201400","027S070096","902%20S%2047TH%20ST","MUSA_22490"
"13882","442122700","073N120079","5218%20W%20THOMPSON%20ST","MUSA_22491"
"13883","881184005","114N020136","9200%20%20BUSTLETON%20AV","MUSA_22492"
"13884","21198100","007S200042","734%20%20ELLSWORTH%20ST","MUSA_22493"
"13885","482353200","016S180069","2000%20S%2028TH%20ST","MUSA_22494"
"13886","OPA IS ZERO LENGTH","0Length","4838%20%20TACKAWANNA%20ST","MUSA_22495"
"13887","152057500","006N030108","2208%20%20MT VERNON%20ST","MUSA_22496"
"13888","34116100","028S060049","5927%20%20SPRINGFIELD%20AV","MUSA_22497"
"13889","131196300","101N090102","3822%20N%20SMEDLEY%20ST","MUSA_22498"
"13890","OPA IS ZERO LENGTH","0Length","32%20S%2032ND%20ST","MUSA_22499"
"13891","171145700","142N130102","1865%20%20CONLYN%20ST","MUSA_225"
"13892","403115900","029S120196","6533%20%20KINGSESSING%20AV","MUSA_2250"
"13893","403206700","030S040023","2031%20S%2070TH%20ST","MUSA_22500"
"13894","886810705","059N230410","856%20N%2046TH%20ST","MUSA_22501"
"13895","501207300","066N110184","8612%20%20BAYARD%20ST","MUSA_22502"
"13896","432134200","044N120257","3543%20N%2011TH%20ST","MUSA_22503"
"13897","372108300","034N110237","2713%20N%20DARIEN%20ST","MUSA_22504"
"13898","OPA IS ZERO LENGTH","0Length","2800%20N%2021ST%20ST","MUSA_22505"
"13899","331411400","038N130077","3152%20%20POTTER%20ST","MUSA_22506"
"13900","421406900","084N030164","5207%20%20WESTFORD%20RD","MUSA_22507"
"13901","871026900","001N190050","906%20%20CHERRY%20ST","MUSA_22508"
"13902","OPA IS ZERO LENGTH","0Length","3549%20%20CHESTNUT%20ST","MUSA_22509"
"13903","884526200","039N230142","413%20E%20ALLEGHENY%20AV","MUSA_2251"
